150,1.00,1.00,6.15,13.10,9.625,0.09625,3.54E-04,9.2641E-03,1.25E-07,2.68E+11,5.45E+09
150,1.25,1.56,7.10,12.40,9.750,0.09750,3.54E-04,9.5063E-03,1.25E-07,2.95E+11,7.86E+09
150,1.50,2.25,7.50,12.50,10.000,0.10000,3.54E-04,1.0000E-02,1.25E-07,2.30E+11,6.50E+09
150,1.75,3.06,8.00,11.90,9.950,0.09950,3.54E-04,9.9003E-03,1.25E-07,2.78E+11,1.01E+10
150,2.00,4.00,8.60,11.70,10.150,0.10150,3.54E-04,1.0302E-02,1.25E-07,3.36E+11,1.53E+10
